"date","state","new_cases","total_cases","new_deaths","total_deaths"
2020-04-18,"MELAKA",0,148,0,4
2020-04-18,"JOHOR",16,639,0,15
2020-04-18,"PAHANG",2,264,0,2
2020-04-18,"TERENGGANU",1,109,0,1
2020-04-18,"KELANTAN",0,155,0,3
2020-04-18,"SABAH",10,303,0,4
2020-04-18,"SARAWAK",6,403,0,14
2020-04-18,"WP KUALA LUMPUR",14,985,1,21
2020-04-18,"WP PUTRAJAYA",0,55,0,0
2020-04-18,"WP LABUAN",0,16,0,0
2020-04-19,"PERLIS",0,18,0,1
2020-04-19,"KEDAH",0,94,0,1
2020-04-19,"PULAU PINANG",0,119,0,1
2020-04-19,"PERAK",0,252,0,6
2020-04-19,"SELANGOR",3,1343,0,7
2020-04-19,"NEGERI SEMBILAN",0,405,0,7
2020-04-19,"MELAKA",37,185,0,4
2020-04-19,"JOHOR",3,642,1,16
2020-04-19,"PAHANG",5,269,0,2
2020-04-19,"TERENGGANU",0,109,0,1
2020-04-19,"KELANTAN",0,155,0,3
2020-04-19,"SABAH",3,306,0,4
2020-04-19,"SARAWAK",5,408,0,14
2020-04-19,"WP KUALA LUMPUR",19,1004,0,21
2020-04-19,"WP PUTRAJAYA",9,64,0,0
2020-04-19,"WP LABUAN",0,16,0,0
2020-04-20,"PERLIS",0,18,0,1
2020-04-20,"KEDAH",0,94,0,1
2020-04-20,"PULAU PINANG",0,119,0,1
2020-04-20,"PERAK",0,252,0,6
2020-04-20,"SELANGOR",2,1345,0,7
2020-04-20,"NEGERI SEMBILAN",3,408,0,7
2020-04-20,"MELAKA",2,187,0,4
2020-04-20,"JOHOR",2,644,0,16
2020-04-20,"PAHANG",2,271,0,2
2020-04-20,"TERENGGANU",0,109,0,1
2020-04-20,"KELANTAN",0,155,0,3
2020-04-20,"SABAH",2,308,0,4
2020-04-20,"SARAWAK",6,414,0,14
2020-04-20,"WP KUALA LUMPUR",4,1008,0,21
2020-04-20,"WP PUTRAJAYA",13,77,0,0
2020-04-20,"WP LABUAN",0,16,0,0
2020-04-21,"PERLIS",0,18,0,1
2020-04-21,"KEDAH",0,94,0,1
2020-04-21,"PULAU PINANG",0,119,0,1
2020-04-21,"PERAK",0,252,0,6
2020-04-21,"SELANGOR",11,1356,1,8
2020-04-21,"NEGERI SEMBILAN",1,409,0,7
2020-04-21,"MELAKA",1,188,0,4
2020-04-21,"JOHOR",1,645,0,16
2020-04-21,"PAHANG",8,279,0,2
2020-04-21,"TERENGGANU",0,109,0,1
2020-04-21,"KELANTAN",0,155,0,3
2020-04-21,"SABAH",0,308,0,4
2020-04-21,"SARAWAK",22,436,1,15
2020-04-21,"WP KUALA LUMPUR",13,1021,1,22
2020-04-21,"WP PUTRAJAYA",0,77,0,0
2020-04-21,"WP LABUAN",0,16,0,0
2020-04-22,"PERLIS",0,18,0,1
2020-04-22,"KEDAH",1,95,0,1
2020-04-22,"PULAU PINANG",0,119,0,1
2020-04-22,"PERAK",0,252,0,6
2020-04-22,"SELANGOR",1,1357,0,8
2020-04-22,"NEGERI SEMBILAN",2,411,0,7
2020-04-22,"MELAKA",1,189,0,4
2020-04-22,"JOHOR",3,648,0,16
2020-04-22,"PAHANG",6,285,0,2
2020-04-22,"TERENGGANU",0,109,0,1
2020-04-22,"KELANTAN",0,155,0,3
2020-04-22,"SABAH",0,308,0,4
2020-04-22,"SARAWAK",19,455,1,16
2020-04-22,"WP KUALA LUMPUR",16,1037,0,22
2020-04-22,"WP PUTRAJAYA",1,78,0,0
2020-04-22,"WP LABUAN",0,16,0,0
2020-04-23,"PERLIS",0,18,0,1
2020-04-23,"KEDAH",0,95,0,1
2020-04-23,"PULAU PINANG",0,119,0,1
2020-04-23,"PERAK",0,252,0,6
2020-04-23,"SELANGOR",12,1369,0,8
2020-04-23,"NEGERI SEMBILAN",20,431,0,7
2020-04-23,"MELAKA",0,189,0,4
2020-04-23,"JOHOR",3,651,1,17
2020-04-23,"PAHANG",1,286,1,3
2020-04-23,"TERENGGANU",1,110,0,1
2020-04-23,"KELANTAN",0,155,0,3
2020-04-23,"SABAH",1,309,0,4
2020-04-23,"SARAWAK",4,459,0,16
2020-04-23,"WP KUALA LUMPUR",29,1066,0,22
2020-04-23,"WP PUTRAJAYA",0,78,0,0
2020-04-23,"WP LABUAN",0,16,0,0
2020-04-24,"PERLIS",0,18,0,1
2020-04-24,"KEDAH",0,95,0,1
2020-04-24,"PULAU PINANG",0,119,0,1
2020-04-24,"PERAK",0,252,0,6
2020-04-24,"SELANGOR",18,1387,1,9
2020-04-24,"NEGERI SEMBILAN",2,433,0,7
2020-04-24,"MELAKA",3,192,0,4
2020-04-24,"JOHOR",4,655,0,17
2020-04-24,"PAHANG",1,287,0,3
2020-04-24,"TERENGGANU",0,110,0,1
2020-04-24,"KELANTAN",0,155,0,3
2020-04-24,"SABAH",2,311,0,4
2020-04-24,"SARAWAK",9,468,0,16
2020-04-24,"WP KUALA LUMPUR",49,1115,0,22
2020-04-24,"WP PUTRAJAYA",0,78,0,0
2020-04-24,"WP LABUAN",0,16,0,0
2020-04-25,"PERLIS",0,18,0,1
2020-04-25,"KEDAH",0,95,0,1
2020-04-25,"PULAU PINANG",0,119,0,1
2020-04-25,"PERAK",0,252,0,6
2020-04-25,"SELANGOR",1,1388,1,10
2020-04-25,"NEGERI SEMBILAN",0,433,0,7
2020-04-25,"MELAKA",0,192,0,4
2020-04-25,"JOHOR",0,655,0,17
2020-04-25,"PAHANG",1,288,0,3
2020-04-25,"TERENGGANU",0,110,0,1
2020-04-25,"KELANTAN",0,155,0,3
2020-04-25,"SABAH",0,311,0,4
2020-04-25,"SARAWAK",10,478,0,16
2020-04-25,"WP KUALA LUMPUR",39,1154,1,23
2020-04-25,"WP PUTRAJAYA",0,78,0,0
2020-04-25,"WP LABUAN",0,16,0,0
2020-04-26,"PERLIS",0,18,0,1
2020-04-26,"KEDAH",0,95,0,1
2020-04-26,"PULAU PINANG",2,121,0,1
2020-04-26,"PERAK",0,252,0,6
2020-04-26,"SELANGOR",6,1394,0,10
2020-04-26,"NEGERI SEMBILAN",1,434,0,7
2020-04-26,"MELAKA",1,193,0,4
2020-04-26,"JOHOR",4,659,0,17
2020-04-26,"PAHANG",0,288,0,3
2020-04-26,"TERENGGANU",0,110,0,1
2020-04-26,"KELANTAN",0,155,0,3
2020-04-26,"SABAH",0,311,0,4
2020-04-26,"SARAWAK",7,485,0,16
2020-04-26,"WP KUALA LUMPUR",16,1170,0,23
2020-04-26,"WP PUTRAJAYA",1,79,0,0
2020-04-26,"WP LABUAN",0,16,0,0
2020-04-27,"PERLIS",0,18,0,1
2020-04-27,"KEDAH",0,95,0,1
2020-04-27,"PULAU PINANG",0,121,0,1
2020-04-27,"PERAK",1,253,0,6
2020-04-27,"SELANGOR",4,1398,0,10
2020-04-27,"NEGERI SEMBILAN",1,435,0,7
2020-04-27,"MELAKA",0,193,0,4
2020-04-27,"JOHOR",0,659,1,18
2020-04-27,"PAHANG",0,288,0,3
2020-04-27,"TERENGGANU",0,110,0,1
2020-04-27,"KELANTAN",0,155,0,3
2020-04-27,"SABAH",1,312,0,4
2020-04-27,"SARAWAK",3,488,0,16
2020-04-27,"WP KUALA LUMPUR",30,1200,0,23
2020-04-27,"WP PUTRAJAYA",0,79,0,0
2020-04-27,"WP LABUAN",0,16,0,0
2020-04-28,"PERLIS",0,18,0,1
2020-04-28,"KEDAH",0,95,0,1
2020-04-28,"PULAU PINANG",0,121,0,1
2020-04-28,"PERAK",0,253,0,6
2020-04-28,"SELANGOR",5,1403,1,11
2020-04-28,"NEGERI SEMBILAN",1,436,0,7
2020-04-28,"MELAKA",0,193,0,4
2020-04-28,"JOHOR",1,660,0,18
2020-04-28,"PAHANG",0,288,0,3
2020-04-28,"TERENGGANU",0,110,0,1
2020-04-28,"KELANTAN",0,155,0,3
2020-04-28,"SABAH",1,313,0,4
2020-04-28,"SARAWAK",8,496,0,16
2020-04-28,"WP KUALA LUMPUR",14,1214,0,23
2020-04-28,"WP PUTRAJAYA",1,80,0,0
2020-04-28,"WP LABUAN",0,16,0,0
2020-04-29,"PERLIS",0,18,0,1
2020-04-29,"KEDAH",0,95,0,1
2020-04-29,"PULAU PINANG",0,121,0,1
2020-04-29,"PERAK",0,253,0,6
2020-04-29,"SELANGOR",1,1404,0,11
2020-04-29,"NEGERI SEMBILAN",72,508,0,7
2020-04-29,"MELAKA",0,193,0,4
2020-04-29,"JOHOR",0,660,0,18
2020-04-29,"PAHANG",5,293,0,3
2020-04-29,"TERENGGANU",0,110,0,1
2020-04-29,"KELANTAN",0,155,0,3
2020-04-29,"SABAH",2,315,0,4
2020-04-29,"SARAWAK",6,502,0,16
2020-04-29,"WP KUALA LUMPUR",8,1222,0,23
2020-04-29,"WP PUTRAJAYA",0,80,0,0
2020-04-29,"WP LABUAN",0,16,0,0
2020-04-30,"PERLIS",0,18,0,1
2020-04-30,"KEDAH",0,95,0,1
2020-04-30,"PULAU PINANG",0,121,0,1
2020-04-30,"PERAK",0,253,0,6
2020-04-30,"SELANGOR",27,1431,0,11
2020-04-30,"NEGERI SEMBILAN",5,513,0,7
2020-04-30,"MELAKA",5,198,0,4
2020-04-30,"JOHOR",3,663,0,18
2020-04-30,"PAHANG",1,294,1,4
2020-04-30,"TERENGGANU",0,110,0,1
2020-04-30,"KELANTAN",0,155,0,3
2020-04-30,"SABAH",0,315,0,4
2020-04-30,"SARAWAK",5,507,1,17
2020-04-30,"WP KUALA LUMPUR",10,1232,0,23
2020-04-30,"WP PUTRAJAYA",1,81,0,0
2020-04-30,"WP LABUAN",0,16,0,0
2020-05-01,"PERLIS",0,18,0,1
2020-05-01,"KEDAH",0,95,0,1
2020-05-01,"PULAU PINANG",0,121,0,1
2020-05-01,"PERAK",0,253,0,6
2020-05-01,"SELANGOR",24,1455,0,11
2020-05-01,"NEGERI SEMBILAN",0,513,0,7
2020-05-01,"MELAKA",1,199,0,4
2020-05-01,"JOHOR",3,666,0,18
2020-05-01,"PAHANG",3,297,0,4
2020-05-01,"TERENGGANU",0,110,0,1
2020-05-01,"KELANTAN",0,155,0,3
2020-05-01,"SABAH",0,315,0,4
2020-05-01,"SARAWAK",2,509,0,17
2020-05-01,"WP KUALA LUMPUR",32,1264,1,24
2020-05-01,"WP PUTRAJAYA",4,85,0,0
2020-05-01,"WP LABUAN",0,16,0,0
2020-05-02,"PERLIS",0,18,0,1
2020-05-02,"KEDAH",0,95,0,1
2020-05-02,"PULAU PINANG",0,121,0,1
2020-05-02,"PERAK",0,253,0,6
2020-05-02,"SELANGOR",63,1518,0,11
2020-05-02,"NEGERI SEMBILAN",8,521,0,7
2020-05-02,"MELAKA",2,201,0,4
2020-05-02,"JOHOR",1,667,0,18
2020-05-02,"PAHANG",8,305,0,4
2020-05-02,"TERENGGANU",0,110,0,1
2020-05-02,"KELANTAN",0,155,0,3
2020-05-02,"SABAH",0,315,0,4
2020-05-02,"SARAWAK",9,518,0,17
2020-05-02,"WP KUALA LUMPUR",14,1278,0,24
2020-05-02,"WP PUTRAJAYA",0,85,0,0
2020-05-02,"WP LABUAN",0,16,0,0
2020-05-03,"PERLIS",0,18,0,1
2020-05-03,"KEDAH",0,95,0,1
2020-05-03,"PULAU PINANG",0,121,0,1
2020-05-03,"PERAK",0,253,0,6
2020-05-03,"SELANGOR",11,1529,1,12
2020-05-03,"NEGERI SEMBILAN",71,592,0,7
2020-05-03,"MELAKA",3,204,0,4
2020-05-03,"JOHOR",0,667,0,18
2020-05-03,"PAHANG",0,305,0,4
2020-05-03,"TERENGGANU",0,110,0,1
2020-05-03,"KELANTAN",0,155,0,3
2020-05-03,"SABAH",1,316,0,4
2020-05-03,"SARAWAK",5,523,0,17
2020-05-03,"WP KUALA LUMPUR",30,1308,0,24
2020-05-03,"WP PUTRAJAYA",1,86,0,0
2020-05-03,"WP LABUAN",0,16,0,0
2020-05-04,"PERLIS",0,18,0,1
2020-05-04,"KEDAH",0,95,0,1
2020-05-04,"PULAU PINANG",0,121,0,1
2020-05-04,"PERAK",0,253,0,6
2020-05-04,"SELANGOR",21,1550,0,12
2020-05-04,"NEGERI SEMBILAN",6,598,0,7
2020-05-04,"MELAKA",3,207,0,4
2020-05-04,"JOHOR",0,667,0,18
2020-05-04,"PAHANG",0,305,0,4
2020-05-04,"TERENGGANU",0,110,0,1
2020-05-04,"KELANTAN",0,155,0,3
2020-05-04,"SABAH",0,316,0,4
2020-05-04,"SARAWAK",0,523,0,17
2020-05-04,"WP KUALA LUMPUR",25,1333,0,24
2020-05-04,"WP PUTRAJAYA",0,86,0,0
2020-05-04,"WP LABUAN",0,16,0,0
2020-05-05,"PERLIS",0,18,0,1
2020-05-05,"KEDAH",0,95,0,1
2020-05-05,"PULAU PINANG",0,121,0,1
2020-05-05,"PERAK",0,253,0,6
2020-05-05,"SELANGOR",5,1555,1,13
2020-05-05,"NEGERI SEMBILAN",0,598,0,7
2020-05-05,"MELAKA",0,207,0,4
2020-05-05,"JOHOR",0,667,0,18
2020-05-05,"PAHANG",0,305,0,4
2020-05-05,"TERENGGANU",0,110,0,1
2020-05-05,"KELANTAN",0,155,0,3
2020-05-05,"SABAH",0,316,0,4
2020-05-05,"SARAWAK",2,525,0,17
2020-05-05,"WP KUALA LUMPUR",23,1356,0,24
2020-05-05,"WP PUTRAJAYA",0,86,0,0
2020-05-05,"WP LABUAN",0,16,0,0
2020-05-06,"PERLIS",0,18,0,1
2020-05-06,"KEDAH",0,95,0,1
2020-05-06,"PULAU PINANG",0,121,0,1
2020-05-06,"PERAK",0,253,0,6
2020-05-06,"SELANGOR",9,1564,1,14
2020-05-06,"NEGERI SEMBILAN",2,600,0,7
2020-05-06,"MELAKA",1,208,0,4
2020-05-06,"JOHOR",0,667,0,18
2020-05-06,"PAHANG",0,305,0,4
2020-05-06,"TERENGGANU",0,110,0,1
2020-05-06,"KELANTAN",0,155,0,3
2020-05-06,"SABAH",0,316,0,4
2020-05-06,"SARAWAK",11,536,0,17
2020-05-06,"WP KUALA LUMPUR",22,1378,0,24
2020-05-06,"WP PUTRAJAYA",0,86,0,0
2020-05-06,"WP LABUAN",0,16,0,0
2020-05-07,"PERLIS",0,18,0,1
2020-05-07,"KEDAH",0,95,0,1
2020-05-07,"PULAU PINANG",0,121,0,1
2020-05-07,"PERAK",0,253,0,6
2020-05-07,"SELANGOR",16,1580,0,14
2020-05-07,"NEGERI SEMBILAN",0,600,0,7
2020-05-07,"MELAKA",1,209,0,4
2020-05-07,"JOHOR",0,667,0,18
2020-05-07,"PAHANG",0,305,0,4
2020-05-07,"TERENGGANU",0,110,0,1
2020-05-07,"KELANTAN",0,155,0,3
2020-05-07,"SABAH",1,317,0,4
2020-05-07,"SARAWAK",1,537,0,17
2020-05-07,"WP KUALA LUMPUR",20,1398,0,24
2020-05-07,"WP PUTRAJAYA",0,86,0,0
2020-05-07,"WP LABUAN",0,16,0,0
2020-05-08,"PERLIS",0,18,0,1
2020-05-08,"KEDAH",0,95,0,1
2020-05-08,"PULAU PINANG",0,121,0,1
2020-05-08,"PERAK",0,253,0,6
2020-05-08,"SELANGOR",6,1586,0,14
2020-05-08,"NEGERI SEMBILAN",53,653,0,7
2020-05-08,"MELAKA",0,209,0,4
2020-05-08,"JOHOR",0,667,0,18
2020-05-08,"PAHANG",1,306,0,4
2020-05-08,"TERENGGANU",0,110,0,1
2020-05-08,"KELANTAN",0,155,0,3
2020-05-08,"SABAH",0,317,0,4
2020-05-08,"SARAWAK",1,538,0,17
2020-05-08,"WP KUALA LUMPUR",6,1404,0,24
2020-05-08,"WP PUTRAJAYA",1,87,0,0
2020-05-08,"WP LABUAN",0,16,0,0
2020-05-09,"PERLIS",0,18,0,1
2020-05-09,"KEDAH",0,95,0,1
2020-05-09,"PULAU PINANG",0,121,0,1
2020-05-09,"PERAK",0,253,0,6
2020-05-09,"SELANGOR",10,1596,0,14
2020-05-09,"NEGERI SEMBILAN",28,681,0,7
2020-05-09,"MELAKA",1,210,1,5
2020-05-09,"JOHOR",0,667,0,18
2020-05-09,"PAHANG",0,306,0,4
2020-05-09,"TERENGGANU",0,110,0,1
2020-05-09,"KELANTAN",0,155,0,3
2020-05-09,"SABAH",0,317,0,4
2020-05-09,"SARAWAK",4,542,0,17
2020-05-09,"WP KUALA LUMPUR",10,1414,0,24
2020-05-09,"WP PUTRAJAYA",1,88,0,0
2020-05-09,"WP LABUAN",0,16,0,0
2020-05-10,"PERLIS",0,18,0,1
2020-05-10,"KEDAH",0,95,0,1
2020-05-10,"PULAU PINANG",0,121,0,1
2020-05-10,"PERAK",2,255,0,6
2020-05-10,"SELANGOR",8,1604,0,14
2020-05-10,"NEGERI SEMBILAN",45,726,0,7
2020-05-10,"MELAKA",0,210,0,5
2020-05-10,"JOHOR",0,667,0,18
2020-05-10,"PAHANG",2,308,0,4
2020-05-10,"TERENGGANU",0,110,0,1
2020-05-10,"KELANTAN",0,155,0,3
2020-05-10,"SABAH",0,317,0,4
2020-05-10,"SARAWAK",1,543,0,17
2020-05-10,"WP KUALA LUMPUR",9,1423,0,24
2020-05-10,"WP PUTRAJAYA",0,88,0,0
2020-05-10,"WP LABUAN",0,16,0,0
2020-05-11,"PERLIS",0,18,0,1
2020-05-11,"KEDAH",0,95,0,1
2020-05-11,"PULAU PINANG",0,121,0,1
2020-05-11,"PERAK",0,255,0,6
2020-05-11,"SELANGOR",3,1607,0,14
2020-05-11,"NEGERI SEMBILAN",16,742,0,7
2020-05-11,"MELAKA",1,211,0,5
2020-05-11,"JOHOR",0,667,0,18
2020-05-11,"PAHANG",4,312,0,4
2020-05-11,"TERENGGANU",0,110,0,1
2020-05-11,"KELANTAN",0,155,0,3
2020-05-11,"SABAH",10,327,0,4
2020-05-11,"SARAWAK",0,543,0,17
2020-05-11,"WP KUALA LUMPUR",35,1458,1,25
2020-05-11,"WP PUTRAJAYA",1,89,0,0
2020-05-11,"WP LABUAN",0,16,0,0
2020-05-12,"PERLIS",0,18,0,1
2020-05-12,"KEDAH",0,95,0,1
2020-05-12,"PULAU PINANG",0,121,0,1
2020-05-12,"PERAK",0,255,0,6
2020-05-12,"SELANGOR",3,1610,0,14
2020-05-12,"NEGERI SEMBILAN",0,742,0,7
2020-05-12,"MELAKA",0,211,0,5
2020-05-12,"JOHOR",0,667,0,18
2020-05-12,"PAHANG",0,312,0,4
2020-05-12,"TERENGGANU",0,110,0,1
2020-05-12,"KELANTAN",0,155,0,3
2020-05-12,"SABAH",1,328,0,4
2020-05-12,"SARAWAK",0,543,0,17
2020-05-12,"WP KUALA LUMPUR",12,1470,0,25
2020-05-12,"WP PUTRAJAYA",0,89,0,0
2020-05-12,"WP LABUAN",0,16,0,0
2020-05-13,"PERLIS",0,18,0,1
2020-05-13,"KEDAH",0,95,0,1
2020-05-13,"PULAU PINANG",0,121,0,1
2020-05-13,"PERAK",0,255,0,6
2020-05-13,"SELANGOR",2,1612,0,14
2020-05-13,"NEGERI SEMBILAN",22,764,0,7
2020-05-13,"MELAKA",2,213,0,5
2020-05-13,"JOHOR",0,667,1,19
2020-05-13,"PAHANG",3,315,1,5
2020-05-13,"TERENGGANU",0,110,0,1
2020-05-13,"KELANTAN",0,155,0,3
2020-05-13,"SABAH",2,330,0,4
2020-05-13,"SARAWAK",1,544,0,17
2020-05-13,"WP KUALA LUMPUR",5,1475,0,25
2020-05-13,"WP PUTRAJAYA",0,89,0,0
2020-05-13,"WP LABUAN",0,16,0,0
2020-05-14,"PERLIS",0,18,0,1
2020-05-14,"KEDAH",0,95,0,1
2020-05-14,"PULAU PINANG",0,121,0,1
2020-05-14,"PERAK",0,255,0,6
2020-05-14,"SELANGOR",1,1613,0,14
2020-05-14,"NEGERI SEMBILAN",11,775,0,7
2020-05-14,"MELAKA",1,214,0,5
2020-05-14,"JOHOR",1,668,0,19
2020-05-14,"PAHANG",8,323,1,6
2020-05-14,"TERENGGANU",0,110,0,1
2020-05-14,"KELANTAN",0,155,0,3
2020-05-14,"SABAH",0,330,0,4
2020-05-14,"SARAWAK",0,544,0,17
2020-05-14,"WP KUALA LUMPUR",18,1493,0,25
2020-05-14,"WP PUTRAJAYA",0,89,0,0
2020-05-14,"WP LABUAN",0,16,0,0
2020-05-15,"PERLIS",0,18,0,1
2020-05-15,"KEDAH",0,95,0,1
2020-05-15,"PULAU PINANG",0,121,0,1
2020-05-15,"PERAK",0,255,0,6
2020-05-15,"SELANGOR",14,1627,0,14
2020-05-15,"NEGERI SEMBILAN",1,776,0,7
2020-05-15,"MELAKA",1,215,0,5
2020-05-15,"JOHOR",0,668,0,19
2020-05-15,"PAHANG",5,328,0,6
2020-05-15,"TERENGGANU",0,110,0,1
2020-05-15,"KELANTAN",0,155,0,3
2020-05-15,"SABAH",0,330,0,4
2020-05-15,"SARAWAK",0,544,0,17
2020-05-15,"WP KUALA LUMPUR",15,1508,0,25
2020-05-15,"WP PUTRAJAYA",0,89,0,0
2020-05-15,"WP LABUAN",0,16,0,0
2020-05-16,"PERLIS",0,18,0,1
2020-05-16,"KEDAH",0,95,0,1
2020-05-16,"PULAU PINANG",0,121,0,1
2020-05-16,"PERAK",0,255,0,6
2020-05-16,"SELANGOR",1,1628,0,14
2020-05-16,"NEGERI SEMBILAN",0,776,0,7
2020-05-16,"MELAKA",0,215,0,5
2020-05-16,"JOHOR",0,668,0,19
2020-05-16,"PAHANG",7,335,0,6
2020-05-16,"TERENGGANU",0,110,0,1
2020-05-16,"KELANTAN",0,155,0,3
2020-05-16,"SABAH",1,331,1,5
2020-05-16,"SARAWAK",0,544,0,17
2020-05-16,"WP KUALA LUMPUR",7,1515,0,25
2020-05-16,"WP PUTRAJAYA",1,90,0,0
2020-05-16,"WP LABUAN",0,16,0,0
2020-05-17,"PERLIS",0,18,0,1
2020-05-17,"KEDAH",0,95,0,1
2020-05-17,"PULAU PINANG",0,121,0,1
2020-05-17,"PERAK",0,255,0,6
2020-05-17,"SELANGOR",8,1636,0,14
2020-05-17,"NEGERI SEMBILAN",0,776,0,7
2020-05-17,"MELAKA",0,215,0,5
2020-05-17,"JOHOR",0,668,0,19
2020-05-17,"PAHANG",1,336,0,6
2020-05-17,"TERENGGANU",0,110,0,1
2020-05-17,"KELANTAN",0,155,0,3
2020-05-17,"SABAH",0,331,0,5
2020-05-17,"SARAWAK",0,544,0,17
2020-05-17,"WP KUALA LUMPUR",13,1528,0,25
2020-05-17,"WP PUTRAJAYA",0,90,0,0
2020-05-17,"WP LABUAN",0,16,0,0
2020-05-18,"PERLIS",0,18,0,1
2020-05-18,"KEDAH",0,95,0,1
2020-05-18,"PULAU PINANG",0,121,0,1
2020-05-18,"PERAK",0,255,0,6
2020-05-18,"SELANGOR",8,1644,0,14
2020-05-18,"NEGERI SEMBILAN",0,776,0,7
2020-05-18,"MELAKA",0,215,0,5
2020-05-18,"JOHOR",0,668,0,19
2020-05-18,"PAHANG",0,336,0,6
2020-05-18,"TERENGGANU",0,110,0,1
2020-05-18,"KELANTAN",0,155,0,3
2020-05-18,"SABAH",0,331,0,5
2020-05-18,"SARAWAK",0,544,0,17
2020-05-18,"WP KUALA LUMPUR",38,1566,0,25
2020-05-18,"WP PUTRAJAYA",1,91,0,0
2020-05-18,"WP LABUAN",0,16,0,0
2020-05-19,"PERLIS",0,18,0,1
2020-05-19,"KEDAH",0,95,0,1
2020-05-19,"PULAU PINANG",0,121,0,1
2020-05-19,"PERAK",0,255,0,6
2020-05-19,"SELANGOR",6,1650,0,14
2020-05-19,"NEGERI SEMBILAN",0,776,0,7
2020-05-19,"MELAKA",0,215,0,5
2020-05-19,"JOHOR",1,669,0,19
2020-05-19,"PAHANG",2,338,1,7
2020-05-19,"TERENGGANU",0,110,0,1
2020-05-19,"KELANTAN",0,155,0,3
2020-05-19,"SABAH",6,337,0,5
2020-05-19,"SARAWAK",0,544,0,17
2020-05-19,"WP KUALA LUMPUR",22,1588,0,25
2020-05-19,"WP PUTRAJAYA",0,91,0,0
2020-05-19,"WP LABUAN",0,16,0,0
2020-05-20,"PERLIS",0,18,0,1
2020-05-20,"KEDAH",1,96,0,1
2020-05-20,"PULAU PINANG",0,121,0,1
2020-05-20,"PERAK",0,255,0,6
2020-05-20,"SELANGOR",15,1665,0,14
2020-05-20,"NEGERI SEMBILAN",0,776,0,7
2020-05-20,"MELAKA",0,215,0,5
2020-05-20,"JOHOR",0,669,0,19
2020-05-20,"PAHANG",0,338,0,7
2020-05-20,"TERENGGANU",1,111,0,1
2020-05-20,"KELANTAN",1,156,0,3
2020-05-20,"SABAH",1,338,0,5
2020-05-20,"SARAWAK",0,544,0,17
2020-05-20,"WP KUALA LUMPUR",10,1598,0,25
2020-05-20,"WP PUTRAJAYA",2,93,0,0
2020-05-20,"WP LABUAN",0,16,0,0
2020-05-21,"PERLIS",0,18,0,1
2020-05-21,"KEDAH",0,96,0,1
2020-05-21,"PULAU PINANG",0,121,0,1
2020-05-21,"PERAK",0,255,0,6
2020-05-21,"SELANGOR",8,1673,0,14
2020-05-21,"NEGERI SEMBILAN",2,778,0,7
2020-05-21,"MELAKA",0,215,0,5
2020-05-21,"JOHOR",0,669,0,19
2020-05-21,"PAHANG",1,339,0,7
2020-05-21,"TERENGGANU",0,111,0,1
2020-05-21,"KELANTAN",0,156,0,3
2020-05-21,"SABAH",0,338,0,5
2020-05-21,"SARAWAK",0,544,0,17
2020-05-21,"WP KUALA LUMPUR",39,1637,0,25
2020-05-21,"WP PUTRAJAYA",0,93,0,0
2020-05-21,"WP LABUAN",0,16,0,0
2020-05-22,"PERLIS",0,18,0,1
2020-05-22,"KEDAH",0,96,0,1
2020-05-22,"PULAU PINANG",0,121,0,1
2020-05-22,"PERAK",0,255,0,6
2020-05-22,"SELANGOR",20,1693,1,15
2020-05-22,"NEGERI SEMBILAN",13,791,0,7
2020-05-22,"MELAKA",1,216,0,5
2020-05-22,"JOHOR",0,669,0,19
2020-05-22,"PAHANG",2,341,0,7
2020-05-22,"TERENGGANU",0,111,0,1
2020-05-22,"KELANTAN",0,156,0,3
2020-05-22,"SABAH",2,340,0,5
2020-05-22,"SARAWAK",1,545,0,17
2020-05-22,"WP KUALA LUMPUR",39,1676,0,25
2020-05-22,"WP PUTRAJAYA",0,93,0,0
2020-05-22,"WP LABUAN",0,16,0,0
2020-05-23,"PERLIS",0,18,0,1
2020-05-23,"KEDAH",0,96,0,1
2020-05-23,"PULAU PINANG",0,121,0,1
2020-05-23,"PERAK",0,255,0,6
2020-05-23,"SELANGOR",37,1730,0,15
2020-05-23,"NEGERI SEMBILAN",1,792,0,7
2020-05-23,"MELAKA",0,216,0,5
2020-05-23,"JOHOR",1,670,0,19
2020-05-23,"PAHANG",3,344,0,7
2020-05-23,"TERENGGANU",0,111,0,1
2020-05-23,"KELANTAN",0,156,0,3
2020-05-23,"SABAH",1,341,0,5
2020-05-23,"SARAWAK",0,545,0,17
2020-05-23,"WP KUALA LUMPUR",5,1681,0,25
2020-05-23,"WP PUTRAJAYA",0,93,0,0
2020-05-23,"WP LABUAN",0,16,0,0
2020-05-24,"PERLIS",0,18,0,1
2020-05-24,"KEDAH",0,96,0,1
2020-05-24,"PULAU PINANG",0,121,0,1
2020-05-24,"PERAK",0,255,0,6
2020-05-24,"SELANGOR",46,1776,0,15
2020-05-24,"NEGERI SEMBILAN",0,792,0,7
2020-05-24,"MELAKA",0,216,0,5
2020-05-24,"JOHOR",1,671,0,19
2020-05-24,"PAHANG",0,344,0,7
2020-05-24,"TERENGGANU",0,111,0,1
2020-05-24,"KELANTAN",0,156,0,3
2020-05-24,"SABAH",2,343,0,5
2020-05-24,"SARAWAK",0,545,0,17
2020-05-24,"WP KUALA LUMPUR",11,1692,0,25
2020-05-24,"WP PUTRAJAYA",0,93,0,0
